ATL,draft,99.80000000000001
ATL,other,73.79999999999998
ATL,trade,229.90000000000006
BOS,draft,244.99999999999994
BOS,other,56.2
BOS,trade,187.79999999999998
BRK,draft,41.0
BRK,other,83.19999999999997
BRK,trade,157.5
CHI,draft,179.89999999999998
CHI,other,74.6
CHI,trade,131.9
CLE,draft,40.70000000000001
CLE,other,38.900000000000006
CLE,trade,270.6
DAL,draft,40.0
DAL,other,52.2
DAL,trade,40.699999999999996
DEN,draft,7.1000000000000005
DEN,other,189.89999999999998
DEN,trade,136.79999999999995
DET,draft,182.89999999999992
DET,other,31.70000000000001
DET,trade,147.60000000000008
GSW,draft,228.89999999999998
GSW,other,40.2
GSW,trade,155.1
HOU,draft,192.8999999999999
HOU,other,51.8
HOU,trade,133.79999999999998
IND,draft,35.89999999999999
IND,other,80.2
IND,trade,175.80000000000007
LAC,draft,116.3
LAC,other,46.8
LAC,trade,182.8000000000001
LAL,draft,87.29999999999998
LAL,other,83.0
LAL,trade,306.09999999999997
MIL,draft,109.49999999999999
MIL,other,39.30000000000001
MIL,trade,316.79999999999995
NYK,draft,98.7
NYK,other,81.50000000000001
NYK,trade,220.29999999999998
OKC,draft,192.39999999999998
OKC,other,83.3
OKC,trade,161.10000000000008
PHI,draft,119.90000000000002
PHI,other,188.29999999999998
PHI,trade,190.90000000000003
PHO,draft,186.20000000000002
PHO,other,23.399999999999995
PHO,trade,250.1
POR,draft,228.19999999999993
POR,other,43.5
POR,trade,180.0
SAC,draft,159.8
SAC,other,34.9
SAC,trade,215.80000000000004
SAS,draft,23.30000000000001
SAS,other,278.8
SAS,trade,71.3
UTA,draft,45.60000000000001
UTA,other,112.2
UTA,trade,169.00000000000003
WAS,draft,151.20000000000002
WAS,other,63.29999999999998
WAS,trade,216.1
