"(abdelal01,BOS)"
"(abdelal01,MIL)"
"(abdelal01,PHI)"
"(abdelal01,POR)"
"(abdelal01,SAC)"
"(abdulka01,LAL)"
"(abdulma02,DEN)"
"(acresma01,BOS)"
"(acresma01,HOU)"
"(acresma01,ORL)"
"(acresma01,WAS)"
"(adamsal01,PHO)"
"(adamsmi01,CHO)"
"(adamsmi01,DEN)"
"(adamsmi01,SAC)"
"(adamsmi01,WAS)"
"(addisra01,BRK)"
"(addisra01,DET)"
"(addisra01,PHO)"
"(aguirma01,DAL)"
"(aguirma01,DET)"
"(aguirma01,LAC)"
"(aingeda01,BOS)"
"(aingeda01,PHO)"
"(aingeda01,POR)"
"(aingeda01,SAC)"
"(alarima01,DEN)"
"(alarima01,WAS)"
"(alexaga01,CLE)"
"(alexaga01,MIA)"
"(alexavi01,GSW)"
"(alforst01,DAL)"
"(alforst01,GSW)"
"(allenra01,SAC)"
"(alstode01,PHI)"
"(anderer01,NYK)"
"(andergr01,ATL)"
"(andergr01,BRK)"
"(andergr01,DEN)"
"(andergr01,DET)"
"(andergr01,MIL)"
"(andergr01,SAS)"
"(anderke01,BRK)"
"(andermi01,SAS)"
"(anderni01,ORL)"
"(anderri01,CHO)"
"(anderri01,HOU)"
"(anderri01,POR)"
"(anderro01,BRK)"
"(anderro01,CLE)"
"(anderro01,IND)"
"(anderro01,PHI)"
"(anderro01,WAS)"
"(anderwi01,SAS)"
"(anslemi01,CHO)"
"(anslemi01,ORL)"
"(anslemi01,PHI)"
"(anthogr01,NYK)"
"(arlaujo01,SAC)"
"(armstbj01,CHI)"
"(armstda01,ORL)"
"(askewvi01,GSW)"
"(askewvi01,OKC)"
"(askewvi01,PHI)"
"(askewvi01,SAC)"
"(askinke01,MIA)"
"(augmost01,ATL)"
"(austiis01,PHI)"
"(austiis01,UTA)"
"(aventan01,MIL)"
"(aventan01,ORL)"
"(babicmi01,CLE)"
"(babicmi01,MIA)"
"(baglejo01,ATL)"
"(baglejo01,BOS)"
"(baglejo01,BRK)"
"(baglejo01,CLE)"
"(baileja01,BRK)"
"(baileja01,NYK)"
"(baileja01,PHO)"
"(baileth01,MIN)"
"(baileth01,UTA)"
"(bakervi01,MIL)"
"(ballagr01,GSW)"
"(ballagr01,OKC)"
"(ballce01,LAC)"
"(banksge01,CHI)"
"(bannike01,LAC)"
"(bannike01,NYK)"
"(bardost01,DAL)"
"(bardost01,SAS)"
"(barklch01,PHI)"
"(barklch01,PHO)"
"(barroda01,OKC)"
"(barroda01,PHI)"
"(barryjo01,MIL)"
"(battljo01,ATL)"
"(battljo01,CLE)"
"(battlke01,BOS)"
"(battlke01,DEN)"
"(battlke01,GSW)"
"(battlke01,PHO)"
"(bazarse01,ATL)"
"(bedfowi01,DET)"
"(bedfowi01,PHO)"
"(bedfowi01,SAS)"
"(benjabe01,BRK)"
"(benjabe01,LAC)"
"(benjabe01,LAL)"
"(benjabe01,OKC)"
"(benneel01,CLE)"
"(benneto01,CHO)"
"(bennewi01,CLE)"
"(bennewi01,MIA)"
"(benoida01,UTA)"
"(bensoke01,CLE)"
"(bensoke01,DET)"
"(bensoke01,UTA)"
"(berryri01,SAC)"
"(berrywa01,BRK)"
"(berrywa01,HOU)"
"(berrywa01,POR)"
"(berrywa01,SAS)"
"(biniojo01,POR)"
"(birdla01,BOS)"
"(birdsot01,BOS)"
"(birdsot01,BRK)"
"(blabuw01,DAL)"
"(blabuw01,GSW)"
"(blabuw01,SAS)"
"(blackal01,LAL)"
"(blackja01,BOS)"
"(blackja01,CHO)"
"(blackna01,SAS)"
"(blackro01,DAL)"
"(blackro01,NYK)"
"(blankla01,DET)"
"(blankla01,MIN)"
"(blantri01,CHI)"
"(blaylmo01,ATL)"
"(blaylmo01,BRK)"
"(blounco01,CHI)"
"(boguemu01,CHO)"
"(boguemu01,WAS)"
"(bolma01,GSW)"
"(bolma01,MIA)"
"(bolma01,PHI)"
"(bolma01,WAS)"
"(bondwa01,DAL)"
"(bondwa01,DET)"
"(bondwa01,UTA)"
"(bonnean01,NYK)"
"(bonnean01,SAC)"
"(bowiean01,HOU)"
"(bowiean01,ORL)"
"(bowiean01,SAS)"
"(bowiesa01,BRK)"
"(bowiesa01,LAL)"
"(bowiesa01,POR)"
"(bradldu01,ATL)"
"(bradldu01,BRK)"
"(bradldu01,MIL)"
"(bradldu01,WAS)"
"(bradlsh01,PHI)"
"(brancad01,BRK)"
"(brancad01,LAL)"
"(brancad01,MIN)"
"(brancad01,POR)"
"(brandte01,CLE)"
"(bratzmi01,SAC)"
