"(abdulka01,LAL)"
"(abdulza01,BOS)"
"(abdulza01,HOU)"
"(abdulza01,LAC)"
"(abdulza01,OKC)"
"(abernto01,GSW)"
"(abernto01,IND)"
"(abernto01,LAL)"
"(adamsal01,PHO)"
"(adamsdo01,LAC)"
"(aguirma01,DAL)"
"(aingeda01,BOS)"
"(aleksch01,GSW)"
"(allenlu01,LAL)"
"(allenlu01,SAC)"
"(allumda01,DAL)"
"(anderda02,POR)"
"(anderdw01,DEN)"
"(anderje01,BOS)"
"(anderje01,IND)"
"(anderjj01,PHI)"
"(anderjj01,UTA)"
"(anderki01,POR)"
"(anderri01,DEN)"
"(anderri01,LAC)"
"(anderro01,CLE)"
"(architi01,BOS)"
"(architi01,BRK)"
"(architi01,MIL)"
"(architi01,SAC)"
"(ardji01,BOS)"
"(ardji01,CHI)"
"(armstta01,CHI)"
"(austike01,DET)"
"(averibi01,BRK)"
"(averibi01,LAC)"
"(awtrede01,BOS)"
"(awtrede01,CHI)"
"(awtrede01,OKC)"
"(awtrede01,PHO)"
"(awtrede01,POR)"
"(baglejo01,CLE)"
"(baileca01,POR)"
"(bailegu01,HOU)"
"(bailegu01,UTA)"
"(bailegu01,WAS)"
"(baileja01,BRK)"
"(baileja01,HOU)"
"(baileja01,NYK)"
"(baileja01,OKC)"
"(baileth01,UTA)"
"(ballagr01,WAS)"
"(banksge01,SAS)"
"(bannike01,NYK)"
"(bantomi01,BRK)"
"(bantomi01,IND)"
"(bantomi01,OKC)"
"(bantomi01,PHI)"
"(bantomi01,PHO)"
"(barketo01,ATL)"
"(barketo01,BOS)"
"(barketo01,HOU)"
"(barketo01,NYK)"
"(barklch01,PHI)"
"(barneji02,NYK)"
"(barneji02,PHI)"
"(barnema01,BOS)"
"(barnema01,DET)"
"(barnema01,LAC)"
"(barnhno01,OKC)"
"(barrmi01,SAC)"
"(barryri01,GSW)"
"(barryri01,HOU)"
"(baskeje01,PHI)"
"(basseti01,BRK)"
"(basseti01,SAS)"
"(batesbi01,LAL)"
"(batesbi01,POR)"
"(batesbi01,WAS)"
"(battoda01,SAS)"
"(battoda01,WAS)"
"(beardbu01,CLE)"
"(beardbu01,NYK)"
"(beckby01,DEN)"
"(behagro01,ATL)"
"(behagro01,DET)"
"(behagro01,HOU)"
"(behagro01,IND)"
"(behagro01,NYK)"
"(behagro01,SAC)"
"(behagro01,UTA)"
"(behagro01,WAS)"
"(bellde01,NYK)"
"(benbole01,CHI)"
"(benneme01,CLE)"
"(benneme01,IND)"
"(benneme01,UTA)"
"(bensoke01,DET)"
"(bensoke01,MIL)"
"(beshode01,CHI)"
