ATL,draft,136.6
ATL,other,80.50000000000001
ATL,trade,251.1
BOS,draft,170.40000000000003
BOS,other,45.29999999999999
BOS,trade,292.59999999999997
BRK,draft,120.9
BRK,other,52.29999999999999
BRK,trade,174.00000000000006
CHI,draft,244.70000000000002
CHI,other,69.3
CHI,trade,193.4
CHO,draft,55.7
CHO,other,96.6
CHO,trade,30.400000000000002
CLE,draft,37.2
CLE,other,67.59999999999998
CLE,trade,344.19999999999993
DAL,draft,55.8
DAL,other,47.599999999999994
DAL,trade,256.70000000000005
DEN,draft,54.9
DEN,other,47.19999999999999
DEN,trade,291.2
DET,draft,170.39999999999995
DET,other,27.099999999999998
DET,trade,268.09999999999997
GSW,draft,167.39999999999995
GSW,other,86.09999999999997
GSW,trade,116.29999999999998
HOU,draft,232.89999999999998
HOU,other,66.7
HOU,trade,163.00000000000006
IND,draft,212.2
IND,other,30.0
IND,trade,159.09999999999997
LAC,draft,53.0
LAC,other,34.300000000000004
LAC,trade,193.5
LAL,draft,141.1
LAL,other,59.099999999999994
LAL,trade,320.9
MIA,draft,114.60000000000001
MIA,other,23.399999999999995
MIA,trade,48.29999999999999
MIL,draft,87.19999999999999
MIL,other,41.99999999999999
MIL,trade,315.19999999999993
MIN,draft,50.4
MIN,other,51.4
MIN,trade,33.199999999999996
NYK,draft,174.20000000000007
NYK,other,76.49999999999997
NYK,trade,178.50000000000003
OKC,draft,120.5
OKC,other,14.499999999999998
OKC,trade,329.1
ORL,draft,71.89999999999999
ORL,other,89.69999999999999
ORL,trade,10.399999999999999
PHI,draft,16.399999999999995
PHI,other,67.4
PHI,trade,323.00000000000006
PHO,draft,129.50000000000003
PHO,other,67.99999999999999
PHO,trade,277.99999999999994
POR,draft,55.800000000000004
POR,other,48.1
POR,trade,410.40000000000003
SAC,draft,102.79999999999998
SAC,other,25.299999999999997
SAC,trade,173.0
SAS,draft,175.29999999999995
SAS,other,55.500000000000014
SAS,trade,191.3000000000001
UTA,draft,346.2
UTA,other,37.4
UTA,trade,99.89999999999999
WAS,draft,87.4
WAS,other,76.30000000000001
WAS,trade,162.4000000000001
